parent_category,parent_category_link,category,category_link,level
Caribbean,/d/international-caribbean,Arroz con Chorizo,/r/arroz-con-chorizo-rice-with-sausage-and-kidney-beans-recipe/5d6ec7529da07c58141dc2d4,5
Caribbean,/d/international-caribbean,Batido de Mango y Maracuya,/r/batido-de-mango-y-maracuya-passion-fruit-and-mango-smoothie-recipe/5d6ece969da07c58141dc355,5
Caribbean,/d/international-caribbean,Slow Cooker Pollo Guisado,/r/slow-cooker-pollo-guisado-chicken-stew-recipe/5d6ecafa9da07c58141dc31c,5
Caribbean,/d/international-caribbean,Home,/d/international-latin-mexican,5
Caribbean,/d/international-caribbean,Mexican,/d/international-mexican,5
Caribbean,/d/international-caribbean,Central American,/d/international-central-american,5
Caribbean,/d/international-caribbean,South American,/d/international-south-american,5
Central American,/d/international-central-american,Pineapple Mango Tango,/r/pineapple-mango-tango-recipe/5f523e899da07c0e4c7d09d3,5
Central American,/d/international-central-american,Tostones,/r/tostones-green-plantain-chips-with-spicy-chile-salsa-recipe/5d7014ad9da07c6ba2b137b1,5
Central American,/d/international-central-american,Chorreadas,/r/chorreadas-fresh-corn-pancakes-with-latin-cream-and-cheese-recipe/5d70239e9da07c461162e82d,5
Central American,/d/international-central-american,Vigorón,/r/vigoron-yuca-topped-with-salad-and-pork-cracklings-recipe/5d70105e9da07c6ba2b13786,5
Central American,/d/international-central-american,Pupusas con Curtido,/r/pupusas-con-curtido-stuffed-corn-tortillas-recipe/5d7022059da07c461162e812,5
Central American,/d/international-central-american,Home,/d/international-latin-mexican,5
Central American,/d/international-central-american,Mexican,/d/international-mexican,5
Central American,/d/international-central-american,South American,/d/international-south-american,5
Central American,/d/international-central-american,Caribbean,/d/international-caribbean,5
South American,/d/international-south-american,Black Bean and Shrimp Corn Chowder,/r/black-bean-and-shrimp-corn-chowder-recipe/5f523f239da07c0e4c7d09d4,5
South American,/d/international-south-american,Arepas de Queso con Pimientos Rojos,/r/arepas-de-maiz-y-queso-con-pimientos-rojos-corn-cheese-and-red-pepper-arepas-recipe/5d6fdb8e9da07c0fd2e202ef,5
South American,/d/international-south-american,Chivito,/r/chivito-beef-steak-sandwich-recipe/5d6fd3f99da07c0fd2e2029f,5
South American,/d/international-south-american,Salpicón,/r/salpicon-fruit-beverage-recipe/5d6fd84b9da07c0fd2e202d4,5
South American,/d/international-south-american,Empanadas con Pollo y Papas,/r/empanadas-con-pollo-y-papas-empanadas-with-roast-chicken-and-potatoes-recipe/5d6ed0789da07c58141dc370,5
South American,/d/international-south-american,Home,/d/international-latin-mexican,5
South American,/d/international-south-american,Mexican,/d/international-mexican,5
South American,/d/international-south-american,Central American,/d/international-central-american,5
South American,/d/international-south-american,Caribbean,/d/international-caribbean,5
Medication Adherence,/health/pharmacy/medication-adherence-services,View All Healthcare Departments,/health,5
Medication Adherence,/health/pharmacy/medication-adherence-services,Explore the Pharmacy,/health/pharmacy,5
Medication Adherence,/health/pharmacy/medication-adherence-services,Manage Your Prescriptions,/rx/landing-page?redirectUrl=/rx/dashboard,5
Medication Adherence,/health/pharmacy/medication-adherence-services,Find a Pharmacy,/stores/search?selectedStoreFilters=Pharmacy&hash=Pharmacy,5
Medication Adherence,/health/pharmacy/medication-adherence-services,"Get Vaccinated
(Opens in a new tab or window)",/health/clinic/vaccinations,5
Medication Adherence,/health/pharmacy/medication-adherence-services,See Our FAQs,/health/pharmacy/faqs/prescriptions,5
Schedule an Appointment,/health/clinic/schedule-appointment,View All Healthcare Departments,/health,5
Schedule an Appointment,/health/clinic/schedule-appointment,Explore the Pharmacy,/health/pharmacy,5
Schedule an Appointment,/health/clinic/schedule-appointment,Explore The Little Clinic,/health/clinic,5
Schedule an Appointment,/health/clinic/schedule-appointment,Explore Healthy Nutrition,/health/info,5
Schedule an Appointment,/health/clinic/schedule-appointment,Explore COVID-19 Resources,/health/pharmacy/covid-care,5
Schedule an Appointment,/health/clinic/schedule-appointment,Explore Virtual Care,/health/clinic/virtual-care,5
Shop Health & Wellness Items,/d/health,"Cold, Cough & Flu",/pl/cold-cough-flu/22011?searchType=mktg attribute&pzn=relevance,5
Shop Health & Wellness Items,/d/health,Allergy & Sinus,/pl/allergy-sinus/22012?searchType=mktg attribute&pzn=relevance,5
Shop Health & Wellness Items,/d/health,Pain & Fever,/pl/pain-fever/22005?searchType=mktg attribute&pzn=relevance,5
Shop Health & Wellness Items,/d/health,Children's Medicine,/pl/children-s-medicine/22014?searchType=mktg attribute&pzn=relevance,5
Shop Health & Wellness Items,/d/health,Vitamins & Supplements,/pl/vitamins-supplements/22013?searchType=mktg%20attribute&pzn=relevance,5
Shop Health & Wellness Items,/d/health,Immune Support,/pl/immune-system-supports/2201100003?fulfillment=all&pzn=relevance,5
Shop Health & Wellness Items,/d/health,Digestive Health & Nausea,/pl/digestive-health-nausea/22001?searchType=mktg attribute&pzn=relevance,5
Shop Health & Wellness Items,/d/health,Protein Shakes & Powders,/pl/diet-adult-nutrition/22010?searchType=mktg attribute&pzn=relevance,5
Shop Health & Wellness Items,/d/health,Sleep Aids,/pl/sleep-aids/22006?searchType=mktg attribute&pzn=relevance,5
Shop Health & Wellness Items,/d/health,First Aid,/pl/first-aid/22004?searchType=mktg attribute&pzn=relevance,5
Shop Health & Wellness Items,/d/health,Sunscreen,/pl/all/00?fulfillment=all&query=sunscreen&searchType=mktg attribute&pzn=relevance,5
Shop Health & Wellness Items,/d/health,Energy & Stimulants,/pl/energy-stimulants/22008?searchType=mktg attribute&pzn=relevance,5
Shop Health & Wellness Items,/d/health,Eye Care,/pl/eye-care/22002?searchType=mktg attribute&pzn=relevance,5
Shop Health & Wellness Items,/d/health,Foot Care,/pl/foot-care/22007?searchType=mktg attribute&pzn=relevance,5
Shop Health & Wellness Items,/d/health,Home Healthcare Solutions,/pl/home-healthcare-solutions/22009?searchType=mktg attribute&pzn=relevance,5
Shop Health & Wellness Items,/d/health,Sexual Health,/pl/sexual-health/22015?searchType=mktg attribute&pzn=relevance,5
Shop Health & Wellness Items,/d/health,Shop All,/pl/health-wellness/22?fulfillment=all,5
Physicals & Screenings,/health/pharmacy/clinical-services,View All Clinic Services,/health/clinic/services,5
Physicals & Screenings,/health/pharmacy/clinical-services,Explore The Little Clinic,/health/clinic,5
Physicals & Screenings,/health/pharmacy/clinical-services,Find a Clinic,/health-services/clinic/locations,5
Physicals & Screenings,/health/pharmacy/clinical-services,Access the Patient Portal,https://mycw98.ecwcloud.com/portal13353/jsp/,5
Physicals & Screenings,/health/pharmacy/clinical-services,Review Insurance & Payment Info,/health/clinic/billing-insurance-payment,5
Physicals & Screenings,/health/pharmacy/clinical-services,Get Vaccinated,/health/clinic/vaccinations,5
Weight Management,/health/weight-management,View All Healthcare Departments,/health,5
Weight Management,/health/weight-management,Explore The Little Clinic,/health/clinic,5
Weight Management,/health/weight-management,Explore Healthy Nutrition,/health/info,5
Weight Management,/health/weight-management,Shop by Dietary Lifestyle,/f/shop-by-diet,5
Weight Management,/health/weight-management,Find Better-for-You Recipes,/blog/health/better-for-you-recipes,5
Weight Management,/health/weight-management,Explore the Pharmacy,/health/pharmacy,5
Not Feeling Well,/health/clinic/services/not-feeling-well,View All Clinic Services,/health/clinic/services,5
Not Feeling Well,/health/clinic/services/not-feeling-well,Explore The Little Clinic,/health/clinic,5
Not Feeling Well,/health/clinic/services/not-feeling-well,Find a Clinic,/health-services/clinic/locations,5
Not Feeling Well,/health/clinic/services/not-feeling-well,"Access the Patient Portal
(Opens in a new tab or window)",https://mycw98.ecwcloud.com/portal13353/jsp/100mp/login_otp.jsp,5
Not Feeling Well,/health/clinic/services/not-feeling-well,Review Insurance & Payment Info,/health/clinic/billing-insurance-payment,5
Not Feeling Well,/health/clinic/services/not-feeling-well,Get Vaccinated,/health/clinic/vaccinations,5
Preventive & Ongoing Care,/health/clinic/services/ongoing-health-management,View All Clinic Services,/health/clinic/services,5
Preventive & Ongoing Care,/health/clinic/services/ongoing-health-management,Explore The Little Clinic,/health/clinic,5
Preventive & Ongoing Care,/health/clinic/services/ongoing-health-management,Find a Clinic,/health-services/clinic/locations,5
Preventive & Ongoing Care,/health/clinic/services/ongoing-health-management,"Access the Patient Portal
(Opens in a new tab or window)",https://mycw98.ecwcloud.com/portal13353/jsp/100mp/login_otp.jsp,5
Preventive & Ongoing Care,/health/clinic/services/ongoing-health-management,Review Insurance & Payment Info,/health/clinic/billing-insurance-payment,5
Preventive & Ongoing Care,/health/clinic/services/ongoing-health-management,Get Vaccinated,/health/clinic/vaccinations,5
Virtual Care,/health/clinic/virtual-care,View All Healthcare Departments,/health,5
Virtual Care,/health/clinic/virtual-care,Explore Healthy Nutrition,/health/info,5
Virtual Care,/health/clinic/virtual-care,Explore The Little Clinic,/health/clinic,5
Virtual Care,/health/clinic/virtual-care,Meet Our Dietitians,/health/registered-dietitians,5
Virtual Care,/health/clinic/virtual-care,Browse Wellness Articles,/blog/health,5
Virtual Care,/health/clinic/virtual-care,Check Out OptUP™,/health/pharmacy/optup,5
View All Clinic Services,/health/clinic/services,View All Healthcare Departments,/health,5
View All Clinic Services,/health/clinic/services,Explore The Little Clinic,/health/clinic,5
View All Clinic Services,/health/clinic/services,Find a Clinic,/health-services/clinic/locations,5
View All Clinic Services,/health/clinic/services,"Access the Patient Portal
(Opens in a new tab or window)",https://mycw98.ecwcloud.com/portal13353/jsp/100mp/login_otp.jsp,5
View All Clinic Services,/health/clinic/services,Review Insurance & Payment Info,/health/clinic/billing-insurance-payment,5
View All Clinic Services,/health/clinic/services,Get Vaccinated,/health/clinic/vaccinations,5
Review Insurance & Payment Info,/health/clinic/billing-insurance-payment,View All Clinic Services,/health/clinic/services,5
Review Insurance & Payment Info,/health/clinic/billing-insurance-payment,Explore The Little Clinic,/health/clinic,5
Review Insurance & Payment Info,/health/clinic/billing-insurance-payment,Find a Clinic,/health-services/clinic/locations,5
Review Insurance & Payment Info,/health/clinic/billing-insurance-payment,"Access the Patient Portal
(Opens in a new tab or window)",https://mycw98.ecwcloud.com/portal13353/jsp/100mp/login_otp.jsp,5
Review Insurance & Payment Info,/health/clinic/billing-insurance-payment,Explore the Medicare Resource Center,/health/pharmacy/prescriptions/medicare-part-d,5
Review Insurance & Payment Info,/health/clinic/billing-insurance-payment,Get Vaccinated,/health/clinic/vaccinations,5
Tracey Shaffer,/health/experts/tracey-shaffer,Allison Yoder,/health/experts/allison-yoder,5
Tracey Shaffer,/health/experts/tracey-shaffer,Ashlyn Evans,/health/experts/ashlyn-evans,5
Tracey Shaffer,/health/experts/tracey-shaffer,Elizabeth Calvelage,/health/experts/elizabeth-calvelage,5
Tracey Shaffer,/health/experts/tracey-shaffer,Joy Wang,/health/experts/joy-wang,5
Tracey Shaffer,/health/experts/tracey-shaffer,Kara Miller,/health/experts/kara-miller,5
Tracey Shaffer,/health/experts/tracey-shaffer,All Dietitians,/health/registered-dietitians,5
Stephanie Skinner-Lucas,/health/experts/stephanie-skinner-lucas,Tracey Shaffer,/health/experts/tracey-shaffer,5
Stephanie Skinner-Lucas,/health/experts/stephanie-skinner-lucas,Allison Yoder,/health/experts/allison-yoder,5
Stephanie Skinner-Lucas,/health/experts/stephanie-skinner-lucas,Ashlyn Evans,/health/experts/ashlyn-evans,5
Stephanie Skinner-Lucas,/health/experts/stephanie-skinner-lucas,Elizabeth Calvelage,/health/experts/elizabeth-calvelage,5
Stephanie Skinner-Lucas,/health/experts/stephanie-skinner-lucas,Joy Wang,/health/nutrition/registered-dietitians/joy-wang,5
Stephanie Skinner-Lucas,/health/experts/stephanie-skinner-lucas,All Dietitians,/health/registered-dietitians,5
Marcella Ranieri,/health/experts/marcella-ranieri,Mary Kathryn 'Katy' Keogh,/health/experts/katy-keogh,5
Marcella Ranieri,/health/experts/marcella-ranieri,Molly Hembree,/health/experts/molly-hembree,5
Marcella Ranieri,/health/experts/marcella-ranieri,Sarah Limbert,/health/experts/sarah-limbert,5
Marcella Ranieri,/health/experts/marcella-ranieri,Shari Mermelstein,/health/experts/shari-mermelstein,5
Marcella Ranieri,/health/experts/marcella-ranieri,Stephanie Skinner-Lucas,/health/experts/stephanie-skinner-lucas,5
Marcella Ranieri,/health/experts/marcella-ranieri,All Dietitians,/health/registered-dietitians,5
Kristen Keen,/health/experts/kristen-keen,Laura Brown,/health/experts/laura-brown,5
Kristen Keen,/health/experts/kristen-keen,Lisa McCune,/health/experts/lisa-mccune,5
Kristen Keen,/health/experts/kristen-keen,Marcella Ranieri,/health/experts/marcella-ranieri,5
Kristen Keen,/health/experts/kristen-keen,Mary Kathryn “Katy” Keogh,/health/experts/katy-keogh,5
Kristen Keen,/health/experts/kristen-keen,Molly Hembree,/health/experts/molly-hembree,5
Kristen Keen,/health/experts/kristen-keen,All Dietitians,/health/registered-dietitians,5
Elizabeth Calvelage,/health/experts/elizabeth-calvelage,Joy Wang,/health/experts/joy-wang,5
Elizabeth Calvelage,/health/experts/elizabeth-calvelage,Kara Miller,/health/experts/kara-miller,5
Elizabeth Calvelage,/health/experts/elizabeth-calvelage,Kristen Keen,/health/experts/kristen-keen,5
Elizabeth Calvelage,/health/experts/elizabeth-calvelage,Laura Brown,/health/experts/laura-brown,5
Elizabeth Calvelage,/health/experts/elizabeth-calvelage,Lisa McCune,/health/experts/lisa-mccune,5
Elizabeth Calvelage,/health/experts/elizabeth-calvelage,All Dietitians,/health/registered-dietitians,5
View All Dietitians,/health/registered-dietitians,View All Healthcare Departments,/health,5
View All Dietitians,/health/registered-dietitians,Learn About Nutrition Counseling,/health/clinic/services/virtual-care#virtualnutrition,5
View All Dietitians,/health/registered-dietitians,Explore Healthy Nutrition,/health/info,5
View All Dietitians,/health/registered-dietitians,Better-for-You Recipes,/blog/health/better-for-you-recipes,5
View All Dietitians,/health/registered-dietitians,Shop Dietary Lifestyles,/f/shop-by-diet,5
View All Dietitians,/health/registered-dietitians,Check Out OptUP™,/health/pharmacy/optup,5
Enhance Your Heart Health†,/health/info/heart-health,View All Healthcare Departments,/health,5
Enhance Your Heart Health†,/health/info/heart-health,Explore Healthy Nutrition,/health/info,5
Enhance Your Heart Health†,/health/info/heart-health,Better-for-You Recipes,/blog/health/better-for-you-recipes,5
Enhance Your Heart Health†,/health/info/heart-health,Learn About Nutrition Counseling,/health/clinic/services/virtual-care#virtualnutrition,5
Enhance Your Heart Health†,/health/info/heart-health,Shop Dietary Lifestyles,/f/shop-by-diet,5
Enhance Your Heart Health†,/health/info/heart-health,Check Out OptUP™,/health/pharmacy/optup,5
Learn About Diabetes Management†,/health/info/diabetes-care,View All Healthcare Departments,/health,5
Learn About Diabetes Management†,/health/info/diabetes-care,Explore Healthy Nutrition,/health/info,5
Learn About Diabetes Management†,/health/info/diabetes-care,Better-for-You Recipes,/blog/health/better-for-you-recipes,5
Learn About Diabetes Management†,/health/info/diabetes-care,Learn About Nutrition Counseling,/health/clinic/services/virtual-care#virtualnutrition,5
Learn About Diabetes Management†,/health/info/diabetes-care,Shop by Dietary Lifestyle,/f/shop-by-diet,5
Learn About Diabetes Management†,/health/info/diabetes-care,Check Out OptUP™,/health/pharmacy/optup,5
Boost Your Immune System†,/health/info/immune-support,View All Healthcare Departments,/health,5
Boost Your Immune System†,/health/info/immune-support,Explore Healthy Nutrition,/health/info,5
Boost Your Immune System†,/health/info/immune-support,Better-for-You Recipes,/blog/health/better-for-you-recipes,5
Boost Your Immune System†,/health/info/immune-support,Learn About Nutrition Counseling,/health/clinic/services/virtual-care#virtualnutrition,5
Boost Your Immune System†,/health/info/immune-support,Shop Dietary Lifestyles,/f/shop-by-diet,5
Boost Your Immune System†,/health/info/immune-support,Check Out OptUP™,/health/pharmacy/optup,5
Strengthen Your Mental Wellness†,/health/info/mental-wellness,View All Healthcare Departments,/health,5
Strengthen Your Mental Wellness†,/health/info/mental-wellness,Explore Healthy Nutrition,/health/info,5
Strengthen Your Mental Wellness†,/health/info/mental-wellness,Explore the Pharmacy,/health/pharmacy,5
Strengthen Your Mental Wellness†,/health/info/mental-wellness,"Learn More About Opioids
(Opens in a new tab or window)",https://generationrx.org/learn/understand-the-issue/,5
Strengthen Your Mental Wellness†,/health/info/mental-wellness,Learn More About Mental Wellness,https://krogerhealth.everfi-next.net/student/dashboard/wellness-resources/krogerhealth-mental-wellness-education,5
Strengthen Your Mental Wellness†,/health/info/mental-wellness,Find a Pharmacy,/stores/search?selectedStoreFilters=Pharmacy&hash=Pharmacy,5
Learn About Nutrition Counseling,/health/clinic/services/virtual-care#virtualnutrition,View All Healthcare Departments,/health,5
Learn About Nutrition Counseling,/health/clinic/services/virtual-care#virtualnutrition,Explore Healthy Nutrition,/health/info,5
Learn About Nutrition Counseling,/health/clinic/services/virtual-care#virtualnutrition,Explore The Little Clinic,/health/clinic,5
Learn About Nutrition Counseling,/health/clinic/services/virtual-care#virtualnutrition,Meet Our Dietitians,/health/registered-dietitians,5
Learn About Nutrition Counseling,/health/clinic/services/virtual-care#virtualnutrition,Browse Wellness Articles,/blog/health,5
Learn About Nutrition Counseling,/health/clinic/services/virtual-care#virtualnutrition,Check Out OptUP™,/health/pharmacy/optup,5
